src	dst	time
158920	4665	129276
233135	4665	129292
129795	9682	129297
82944	61753	129333
88712	9704	129400
80101	14907	129412
388467	49179	129414
116070	33461	129419
60386	61753	129423
158141	2866	129425
80101	63931	129434
229207	4743	129449
156485	18311	129474
2892	2866	129478
101956	38007	129480
210094	84647	129496
154107	42182	129500
210094	3604	129503
129924	21280	129529
88678	26398	129538
76165	21280	129552
22924	21280	129555
389839	220532	129561
129924	43742	129564
235890	121397	129577
2912	2866	129581
166159	19870	129616
355990	96783	129634
117514	42373	129648
183563	156668	129652
92485	77068	129664
118892	4665	129693
401801	21280	129699
118892	43742	129713
274729	15458	129714
98636	6940	129743
77670	2866	129755
55226	66789	129755
52862	38007	129759
22924	103447	129784
161237	161238	129792
384845	384844	129797
75798	21280	129798
103447	92274	129799
42179	52156	129811
92274	103447	129823
92274	43742	129829
86008	4665	129841
188032	2866	129846
2925	2866	129858
49342	4665	129865
232850	15203	129868
97129	43742	129868
86368	19870	129869
97129	21280	129871
79185	4665	129877
217226	2866	129877
280635	250519	129888
22428	14957	129893
83261	49179	129895
129924	4665	129911
49342	4665	129914
290461	150890	129919
370889	159410	129923
102721	2866	129931
46046	13798	129931
239654	75797	129957
374538	121548	129988
451221	159410	129993
28715	42373	130007
51887	64938	130023
72296	99653	130024
179851	4665	130043
306462	105398	130064
15169	3547	130092
2465	15980	130098
25284	26398	130103
29721	13798	130105
15169	3547	130108
125612	82823	130109
386464	33461	130112
38804	3547	130122
118508	8835	130122
38804	3547	130139
38804	3547	130149
62195	61753	130157
246397	30503	130171
170862	98204	130181
6940	8835	130191
5123	4665	130191
128768	170862	130196
23384	43742	130197
148014	1884	130231
76166	170862	130239
257685	1884	130247
181082	42900	130256
38001	2866	130261
89698	110497	130267
16723	61753	130277
302529	43742	130293
203202	3547	130312
203202	3547	130315
203202	3547	130318
188384	15458	130321
346662	47490	130323
67581	77068	130330
76165	3547	130331
169388	83921	130332
6992	1837	130333
39585	9682	130335
23635	23642	130339
85108	119810	130353
160909	14957	130359
250615	1837	130364
36854	1837	130365
49615	1884	130374
151961	1884	130387
353172	5464	130392
54999	1837	130398
230030	5464	130398
3584	23642	130409
128799	38602	130411
236600	5464	130413
20896	21280	130421
188460	1134	130435
367216	21280	130447
58377	26486	130449
405836	44243	130451
392342	47490	130452
188460	9682	130454
137745	19870	130460
60835	13778	130474
70514	43742	130474
9312	9311	130476
187920	1884	130488
63105	26486	130490
232316	75798	130492
234849	19870	130498
201556	21280	130500
93487	47352	130516
13778	26398	130523
157717	8835	130535
173401	41382	130542
74691	2866	130543
350475	1884	130547
75798	98204	130550
287823	18036	130569
98549	47352	130573
5021	1837	130583
146597	11885	130586
146808	18036	130591
248532	19870	130598
229950	4665	130646
68380	3547	130648
71339	3547	130658
68380	3547	130662
132029	39029	130665
47728	1894	130668
320136	4665	130675
161517	716	130686
175805	1837	130693
35727	3547	130696
277890	18575	130706
167764	13879	130710
250575	10896	130720
98056	14957	130728
393942	1884	130734
203728	92274	130755
230063	1837	130769
4619	4665	130781
206905	11506	130788
77937	237922	130789
140307	37402	130794
94723	19604	130797
103447	19604	130800
230115	77068	130819
175283	19604	130842
69468	2156	130847
27466	42172	130850
67504	66227	130860
207707	19604	130864
236405	19604	130895
37122	8835	130901
235811	716	130905
45213	1932	130906
109506	19604	130907
226695	71783	130917
15934	3547	130920
153989	1884	130929
127416	38205	130937
45213	19870	130946
62195	8835	130954
116323	35376	130955
57885	38205	130955
71339	19604	130958
45213	88	130968
53508	5464	130994
156811	8835	131000
82150	3547	131005
296921	296920	131016
230622	52502	131030
310568	52502	131036
53508	19604	131038
42490	3547	131044
37685	3547	131052
37685	3547	131055
73561	1142	131057
37685	3547	131058
117134	27682	131069
128768	170862	131094
128506	52502	131097
50354	4665	131123
48373	3547	131124
9011	8835	131127
76165	19604	131134
207059	2866	131148
333213	52502	131171
26471	3547	131183
26471	3547	131191
26471	3547	131196
146480	196994	131197
181603	37402	131203
329569	250519	131208
113223	30600	131209
390328	78237	131212
344696	8835	131247
5191	549	131251
191974	41458	131261
131130	19604	131277
179400	8550	131282
303031	11991	131284
55906	27682	131309
48963	26398	131310
206705	19604	131315
105979	44243	131317
174200	38205	131318
109506	11991	131321
242126	51608	131328
344548	52502	131330
127975	11991	131358
92274	3547	131359
15596	11711	131360
67504	19604	131365
193098	18036	131371
54303	549	131376
79185	19604	131377
10021	1837	131380
35799	11711	131387
412394	463	131387
100411	32652	131389
274977	51480	131389
341687	52502	131390
86734	463	131391
183323	61753	131393
342520	76165	131400
160041	463	131404
54408	463	131423
228126	39992	131423
9107	463	131424
40992	463	131431
93485	47352	131437
232316	11991	131445
378617	11711	131452
23423	11711	131452
76141	463	131456
63598	3547	131462
103447	19604	131465
63598	3547	131470
405674	52502	131482
41674	14190	131485
389053	11991	131486
233135	19604	131487
136398	14957	131494
156655	76165	131494
321356	463	131519
49179	11991	131536
103986	463	131567
438806	96783	131569
42182	56968	131571
55052	463	131574
180715	19604	131576
65951	463	131598
206705	19604	131601
338163	52502	131609
166174	9704	131613
23061	11711	131631
195202	463	131645
314671	73034	131646
131103	61753	131658
323114	463	131659
277614	19604	131670
25911	463	131699
16766	19604	131702
241012	463	131703
95377	463	131704
119726	22371	131708
149324	19604	131713
76165	19604	131729
403023	57100	131742
199937	11991	131762
239024	1842	131764
241878	52502	131767
2746	19870	131771
62593	463	131772
128768	3547	131779
55283	3547	131790
168039	3547	131806
383974	88231	131815
142990	69475	131821
153265	33461	131831
88831	33461	131841
168039	3547	131841
210229	11991	131844
127975	11991	131863
127975	11991	131883
79185	19604	131887
365398	37402	131890
2330	36256	131901
17527	41740	131905
447588	19604	131918
423059	6929	131924
113700	317527	131994
101238	11991	132013
103167	553	132026
96078	1837	132028
166445	121397	132061
314671	77068	132066
210365	38007	132071
92274	42172	132074
14957	92274	132076
75798	98204	132076
92274	11991	132081
187769	553	132101
97786	14957	132103
79185	13809	132113
54855	14957	132113
103517	11991	132118
36854	26398	132121
268606	463	132122
166174	9704	132131
260484	52502	132146
170986	19870	132153
345626	6711	132155
357283	27682	132156
225254	87263	132157
233404	26398	132194
43789	98059	132197
180715	19604	132203
40996	22457	132226
164405	5464	132240
433854	463	132256
88838	87263	132305
318868	28278	132319
348755	2156	132328
72961	150073	132329
53103	1837	132339
4125	19870	132343
316278	2156	132357
182369	88	132363
216214	2156	132366
433074	23576	132370
233404	463	132376
6039	19870	132397
21416	11349	132404
346548	23576	132431
12122	11991	132436
101211	21832	132446
84524	52030	132448
78057	88	132449
47043	11349	132457
195643	11991	132459
321152	19604	132469
263167	62943	132487
13765	178262	132488
353338	50266	132489
101557	11349	132490
19604	11991	132497
109635	11991	132501
99403	23576	132513
3629	365	132517
314478	2156	132526
374434	21749	132533
158683	365	132533
64389	11991	132535
414706	365	132554
74779	463	132558
121394	26398	132567
3629	43742	132571
445188	2156	132585
45566	25771	132592
129852	78283	132605
9604	13141	132610
347538	19870	132624
255766	14957	132631
156686	19604	132632
15694	48977	132641
210820	159410	132643
309752	19870	132658
20346	26398	132662
139034	2156	132667
180715	19604	132672
143379	23576	132717
76165	19604	132721
10224	19870	132724
1185	3547	132739
27452	42179	132744
451162	31216	132780
272131	3547	132800
53508	11991	132801
201182	26136	132804
173752	18036	132805
53508	19604	132824
149629	30008	132828
268521	178262	132834
276071	463	132836
53508	11991	132847
253783	21979	132856
272131	3547	132861
448427	55471	132876
298801	137392	132877
14797	19870	132882
42951	2700	132897
173452	55471	132898
426794	2700	132900
295879	2156	132903
283095	47490	132906
296607	31450	132906
137838	463	132907
419879	55471	132926
64733	2310	132947
434450	19604	132965
128768	365	132966
39601	11349	132980
128768	170862	132986
76165	11991	132988
175283	11991	132990
105758	9553	132993
415048	2700	132997
105758	2156	133004
16766	2351	133005
149311	19604	133009
153653	109324	133013
26072	36093	133051
15376	463	133052
124547	2156	133056
196301	349	133072
12038	349	133074
88875	2156	133075
78133	50227	133081
80881	349	133087
192947	349	133093
11547	2351	133096
147786	55471	133098
42173	42179	133098
25048	349	133110
162899	55471	133119
3125	3547	133120
96991	26502	133122
359714	1884	133125
412771	463	133129
43751	50824	133155
324043	67382	133156
106558	349	133163
40937	349	133167
165425	170862	133178
81674	349	133188
298290	55471	133199
161487	22371	133199
64086	52920	133215
110403	55471	133222
76165	196287	133230
291484	55471	133231
147156	10896	133250
61856	61860	133251
283095	463	133257
391463	31450	133258
23642	349	133258
132404	153606	133259
105883	349	133264
236892	463	133273
444888	250519	133294
282151	282154	133312
2912	2911	133313
274404	385	133314
411	385	133336
96934	80343	133337
108007	385	133359
61924	385	133364
53645	385	133366
327314	44243	133371
149557	31450	133374
247814	55471	133383
398348	87319	133392
73608	2156	133393
126380	52920	133399
441595	87319	133407
365231	10362	133424
45567	45542	133436
94119	3547	133437
44307	2700	133439
106209	10853	133444
44307	19870	133444
197337	58671	133445
15169	2911	133448
175371	349	133454
221164	71	133458
48305	35837	133461
162766	110497	133462
291213	71	133462
27687	385	133471
62107	2700	133474
107535	71	133476
87919	19870	133489
94869	93032	133496
175114	349	133497
29871	28327	133504
145207	2156	133505
3533	35729	133513
15169	349	133514
275355	87319	133521
9681	385	133523
84112	153606	133526
22616	71	133531
452892	463	133533
204307	88	133556
364152	88	133557
263434	62943	133559
250211	88	133562
70376	20868	133563
103555	365	133563
153436	37976	133567
51965	88	133567
98100	88	133567
140622	88	133570
313065	88	133572
87436	88	133573
68563	88	133576
16140	88	133576
83684	385	133578
120719	88	133579
235206	49095	133579
452892	365	133587
31976	4665	133596
117538	88	133600
299994	19604	133601
36987	88	133601
29417	385	133602
248530	2351	133604
118735	23576	133609
112916	88	133612
452892	88	133614
393777	88	133615
38478	88	133615
48271	349	133617
310396	6940	133621
336059	88	133623
255656	88	133624
79769	88	133632
157094	19604	133634
109417	71	133636
9883	88	133636
307629	88	133648
269811	88	133650
307295	292113	133650
29482	88	133651
346895	463	133652
157094	19604	133659
118555	88	133667
93387	21832	133669
265898	168621	133676
299994	196287	133679
142361	71	133682
290179	88	133687
234614	88	133691
263665	88	133696
195029	88	133698
257972	55471	133701
75037	71	133701
285443	88	133702
383526	88	133703
181022	88	133703
168804	88	133709
103275	88	133717
35729	3998	133721
56968	11991	133724
141864	88	133729
31976	349	133730
185294	88	133731
360526	88	133734
452701	88	133737
58874	88	133740
2912	349	133741
8437	2700	133743
16140	35722	133744
76165	88	133747
28036	88	133748
321383	61753	133753
22924	3547	133754
194948	88	133755
141146	88	133757
97433	71	133760
252668	88	133761
9060	3998	133762
85795	3998	133771
265562	71	133775
9060	88	133776
129697	3998	133779
50300	96022	133781
204863	71	133782
213452	88	133785
9060	13813	133787
219007	88	133790
289756	88	133791
67166	349	133791
57942	3998	133802
15016	105229	133810
22924	3998	133815
76165	3998	133816
165856	385	133820
92459	553	133826
155779	279273	133829
186199	88	133830
428691	88	133836
120719	3998	133836
71141	96022	133845
49342	385	133846
453556	88	133846
274789	157906	133854
195541	26092	133854
337426	55471	133863
296970	7395	133871
419209	88	133878
143963	88	133880
41894	88	133881
176487	463	133893
337951	11991	133895
16766	3998	133903
278079	21267	133917
94002	18608	133917
114221	88	133920
88838	39889	133921
204258	87319	133923
124257	88	133924
229649	349	133927
374700	63931	133929
50241	3547	133930
71311	88	133932
149965	22897	133937
88838	92274	133938
214036	64911	133944
84764	88	133944
90664	88	133945
402664	88	133945
439263	88	133955
257901	88	133957
79185	88	133962
419196	88	133964
74766	36093	133964
55874	1174	133967
25258	88	133971
92150	14957	133982
164677	88	133987
6104	18608	133992
162402	553	133993
255820	52502	133999
195541	88	134007
272131	3547	134014
336269	88	134016
5843	3547	134019
272131	3998	134020
14957	15687	134037
144942	71	134049
182279	18608	134052
19347	88	134052
214036	21280	134054
154107	553	134058
446553	463	134063
97466	30524	134080
232501	14577	134081
157291	2156	134089
67119	43597	134091
198140	2156	134096
35945	2156	134104
295879	88	134106
400499	43597	134109
346548	88	134114
69041	26136	134120
55007	88	134120
121599	2156	134122
42333	71	134138
309670	88	134140
280728	88	134142
265846	88	134146
34133	88	134147
92884	385	134149
128795	26136	134153
120340	88	134154
173754	2156	134156
43064	64899	134159
295879	2156	134179
202700	2156	134185
286367	88	134196
446197	23576	134202
113600	385	134203
35604	19604	134205
87619	349	134205
26398	1917	134210
165703	44243	134216
162234	26486	134221
156655	19604	134221
265917	349	134230
251005	35376	134235
165551	19604	134236
132650	88	134237
256568	349	134240
149842	2156	134245
147286	87319	134245
1160	2156	134257
68206	67382	134257
321152	2156	134262
15694	48977	134266
19890	88	134283
374273	88	134288
394025	19604	134289
22487	2156	134295
25180	19604	134298
259237	88	134301
143379	2156	134311
248295	38007	134313
138012	88	134331
272461	21280	134335
89751	3533	134335
91434	55465	134341
10087	438452	134341
94869	88	134343
92274	35729	134352
97826	438452	134354
14721	15687	134361
15688	3547	134365
3289	2156	134372
153273	88	134372
351743	88	134374
355296	31450	134382
25203	14957	134383
51542	349	134390
292986	88	134393
266171	57100	134395
221113	88	134399
387241	87319	134414
384778	88	134415
122138	55465	134429
182866	2700	134430
450656	88	134437
155393	88	134446
392040	88	134454
230370	88	134458
383437	88	134462
98472	104577	134466
167702	2156	134467
310034	26486	134476
106359	52920	134481
7091	2156	134485
364004	88	134486
308521	88	134492
413362	71	134493
57748	71	134494
122689	385	134505
272519	9704	134507
287121	88	134516
181704	88	134519
163614	109671	134525
153358	1837	134545
168933	88	134547
358507	3604	134561
163514	88	134594
311856	88	134594
110903	11991	134604
176502	2156	134611
133978	88	134615
274494	2156	134615
194172	2156	134623
92193	2156	134633
35729	1988	134647
36757	42373	134652
448086	88	134656
358551	463	134656
171272	1988	134663
260307	204957	134663
200738	1134	134668
225547	365	134676
28375	1988	134679
139661	2156	134683
78413	385	134689
108395	88	134693
28446	1988	134696
200195	1988	134702
32534	59177	134703
358551	88	134708
198862	99873	134709
79639	385	134709
279541	1988	134712
187737	25771	134714
49249	71	134717
101109	35376	134730
117550	106468	134733
59905	1988	134736
49825	26398	134736
40698	1988	134741
92775	2156	134746
44086	1988	134749
13239	9940	134753
133983	2156	134754
166163	349	134759
43017	39071	134761
149318	349	134763
17527	553	134773
240304	64911	134778
281503	42182	134780
252288	88	134783
7801	21832	134784
16822	1988	134798
127904	349	134798
271951	1988	134803
356499	1988	134806
281503	19604	134806
96118	88	134816
32515	11991	134817
126380	88	134822
139986	88	134826
59437	17312	134827
153950	87325	134834
368358	1988	134834
93418	56361	134841
210075	1988	134851
194069	1988	134854
226406	88	134859
136683	47465	134861
23287	385	134863
429300	38492	134872
107829	88	134907
186581	885	134907
50811	33461	134908
32355	88	134910
31107	1988	134914
50746	349	134918
336269	349	134931
32355	3998	134934
232521	282171	134936
281503	11991	134947
175821	48900	134950
191121	88	134953
170862	98204	134957
281503	11991	134958
239103	385	134961
86368	1988	134962
274732	885	134964
192416	885	134965
250507	88	134967
38502	2156	134967
229172	88	134969
162402	1988	134972
304491	365	134976
149311	1988	134976
325669	88	134977
68904	885	134977
133564	1134	134979
159276	6940	134984
351546	283022	134995
89290	1988	135010
75795	75797	135011
94200	1988	135015
84572	1988	135019
128880	1988	135022
89921	31926	135023
361661	88	135031
179728	385	135035
304038	11349	135039
229172	1988	135050
17205	16978	135052
50241	492	135060
160629	553	135061
187236	885	135067
454626	88	135072
245025	2156	135074
26153	98204	135085
198351	52920	135091
163614	109671	135104
213228	52742	135111
143455	885	135112
272461	26136	135121
181396	88	135128
242832	66726	135133
295207	108275	135146
67501	227235	135157
291139	885	135157
441040	885	135161
208009	885	135166
121587	385	135171
29417	492	135175
211179	1988	135185
73119	349	135190
143159	885	135203
410755	88	135206
135369	1988	135215
47379	16978	135216
7811	88207	135228
68110	31216	135229
109647	92274	135232
414059	1988	135259
344349	49242	135259
150805	98204	135263
360370	16643	135265
35376	98204	135271
88146	26927	135272
35376	98204	135273
98762	88	135274
98762	3998	135280
227028	2156	135283
64084	42173	135285
78106	42173	135288
198681	52030	135289
24548	885	135292
2940	885	135293
421828	1988	135297
282128	98204	135297
272461	88	135314
35376	67382	135315
264230	885	135322
265368	2156	135327
419603	26136	135338
263853	463	135338
3287	11991	135350
142114	48920	135367
161833	11991	135369
218433	47352	135376
313886	59945	135379
244578	885	135379
66669	19604	135381
42169	64906	135403
387050	98204	135409
177715	885	135417
143441	2156	135417
220181	1988	135429
42170	11991	135436
156841	250519	135439
189451	885	135445
311401	96783	135446
166174	9704	135450
178011	2351	135458
263930	88	135461
85740	5792	135470
99403	885	135475
306512	1988	135486
294508	1988	135492
99403	1988	135495
428228	349	135498
108731	1988	135499
85050	67998	135499
109647	98204	135502
6662	39071	135503
344349	49242	135503
107542	88	135511
182736	19604	135518
109775	5792	135532
50899	201187	135538
133011	1988	135549
162733	5792	135551
301974	49179	135553
302749	57019	135554
180142	5792	135555
154363	64906	135556
93107	5792	135559
76165	109647	135563
121375	121370	135570
76165	98204	135576
37660	885	135577
255983	42173	135579
266925	4453	135585
444564	49242	135598
383856	885	135606
148067	16978	135607
54272	42069	135613
390834	1988	135617
107638	71	135622
427963	52502	135632
398963	463	135633
247876	71783	135640
50286	1988	135641
217906	45785	135642
187440	1988	135662
200266	5792	135673
26440	133964	135689
110177	1988	135691
76725	5787	135699
437809	1988	135703
244355	88	135703
83428	98204	135707
241940	5792	135712
83428	109647	135715
286903	2156	135719
79247	5500	135729
130335	130337	135736
432258	2700	135739
304741	304740	135740
53506	885	135747
152882	5792	135753
70329	5500	135755
157573	1988	135764
271422	5500	135766
137785	305831	135768
164694	385	135769
375708	55471	135771
244355	1988	135771
78374	16386	135774
450132	88	135789
337198	64906	135803
158704	27702	135812
215681	26136	135821
13116	5792	135824
272131	11991	135828
42170	98204	135834
375490	52920	135835
195111	2911	135835
253529	1988	135838
82406	2156	135844
328755	11349	135849
42170	3998	135849
42170	88	135854
44024	27702	135855
24025	5792	135859
278116	26136	135859
25674	5500	135869
19262	5792	135879
156069	5792	135882
410711	5500	135892
32460	5792	135895
190282	5500	135896
65871	236354	135899
112588	385	135916
59177	32534	135917
298579	5792	135923
10282	9940	135930
382881	1988	135930
266992	71	135932
86100	64842	135935
109966	11114	135935
26396	1988	135940
80568	3998	135940
93459	5500	135943
195029	64906	135945
370468	96022	135949
187871	24025	135952
228816	64911	135955
240646	61753	135973
175259	82825	135977
333515	463	135979
58578	88	135980
16721	61753	135991
22924	55521	135992
388097	24025	135994
248304	88	135998
166145	349	135998
67234	885	135998
447688	88	136017
19002	2700	136018
492	43347	136030
229006	24025	136040
388097	5792	136053
70810	27702	136062
200250	71	136065
369159	88	136068
114733	1837	136076
94179	24025	136077
136247	885	136081
50763	385	136091
212891	1988	136094
232798	45542	136094
174458	98882	136105
98204	11991	136116
93147	168933	136116
303506	8835	136127
15555	15556	136128
128556	5500	136130
124993	1988	136137
196786	1988	136138
235844	1988	136141
194051	1988	136141
339442	1988	136141
189336	35376	136143
25706	58689	136144
240709	3998	136148
141619	19604	136150
137686	1988	136150
46085	1988	136151
202558	9682	136152
422883	49242	136154
250001	5792	136159
144384	1988	136169
128869	1988	136171
225286	225285	136178
108366	26398	136180
208651	5792	136185
417415	87319	136207
322327	1988	136207
240949	33386	136209
276561	2156	136211
304684	885	136215
189366	88	136216
419602	26136	136224
220181	1988	136230
419397	2156	136232
176956	1988	136239
76165	19604	136245
64389	11991	136250
246949	98882	136263
349771	8391	136279
264814	87319	136285
138216	38602	136297
193606	7271	136300
171790	5792	136303
387525	463	136304
121883	71	136309
24225	19347	136316
16766	2351	136324
159267	158276	136328
349938	885	136328
155398	5792	136329
90431	1988	136337
492	22455	136343
119333	144099	136354
13881	13820	136358
16766	19604	136360
90431	19604	136362
194051	1988	136363
40698	1988	136366
152503	1988	136371
430576	87319	136379
210100	88	136396
77030	84541	136403
203251	24025	136404
320347	52920	136405
441981	1988	136407
423163	88	136415
15439	463	136419
232237	23576	136420
325837	5792	136425
104875	19604	136427
32696	3547	136434
15439	26398	136434
10013	296252	136436
15439	26398	136437
6992	5832	136438
99280	24025	136438
15439	26136	136441
198535	1988	136442
342520	67998	136445
15439	349	136450
15439	11991	136457
271995	39029	136458
15439	11991	136460
348423	511	136464
51383	5792	136468
119333	244067	136473
50836	1988	136473
198300	31450	136474
15439	49125	136480
143441	87325	136483
15439	11991	136484
302964	11991	136485
188432	885	136487
70491	60739	136490
162635	3998	136501
302964	11991	136514
120590	511	136514
50118	885	136515
149677	885	136516
348423	22455	136524
127156	63936	136527
51247	511	136531
206494	10352	136535
436350	2700	136536
417298	19604	136544
257674	33386	136547
122348	885	136548
322720	88	136555
15439	11991	136558
353037	385	136561
15439	1988	136561
380809	14577	136561
16038	511	136567
441035	1988	136569
143639	7395	136580
398112	68306	136588
202323	26079	136593
20188	88	136609
112879	86967	136613
264171	264170	136628
200278	1134	136633
210424	88	136633
170161	511	136647
14907	26398	136653
134387	885	136661
334331	885	136662
140370	2071	136665
392644	1988	136669
117609	385	136670
9380	11991	136684
85752	2071	136684
290629	55471	136685
9380	19604	136686
8592	5792	136687
79411	349	136691
116820	11991	136696
230727	2071	136697
400487	88	136698
156472	52920	136706
167327	88	136709
256292	2071	136712
304044	511	136716
124648	203038	136717
170997	5792	136719
279367	885	136720
81181	17527	136737
12651	60739	136751
417871	15687	136752
136597	2071	136762
63677	88	136764
381017	2156	136767
388060	47490	136783
32696	5792	136787
190751	2071	136793
235998	104492	136802
135369	1988	136802
358921	1988	136804
38535	885	136812
3598	511	136814
48663	1988	136815
339526	5500	136815
77539	114929	136827
166137	1988	136834
233404	1988	136835
351684	5792	136835
62013	1988	136839
16231	385	136846
109608	2071	136850
368821	3547	136865
33732	50218	136877
398112	132675	136889
156085	511	136889
402843	2687	136894
203810	114929	136895
400107	1988	136897
84328	2156	136910
385110	885	136918
200317	5792	136921
328386	885	136926
109044	2071	136930
323281	278947	136938
233675	164212	136938
156472	76777	136943
259079	5792	136948
42776	3547	136953
35376	11991	136957
52941	76592	136958
26398	11991	136965
449070	5792	136966
253304	1988	136972
50200	14166	136976
9816	5500	136984
90515	885	136986
270205	88	136997
319153	319151	136999
42179	11991	137003
63486	27702	137007
303031	11991	137016
306526	1134	137017
194338	71	137018
78108	76777	137021
50200	1988	137025
160238	40164	137027
176481	1988	137029
103416	23422	137044
230771	5500	137049
330236	33386	137059
383869	88	137065
78698	5792	137066
50620	60739	137067
202684	78161	137075
201592	2071	137092
208901	88	137103
325782	1988	137107
425273	1988	137111
100477	5792	137113
151039	5792	137114
78057	88	137123
195847	463	137139
355428	885	137141
22512	11991	137161
167776	7271	137171
78166	78161	137181
142116	44243	137182
325782	1988	137186
18712	5500	137192
203811	11114	137194
359726	30225	137195
73892	31926	137197
76665	52920	137197
425273	23576	137204
267805	1988	137211
267269	437328	137211
365652	5792	137215
180279	3998	137224
195339	147978	137225
103424	11991	137242
267269	69625	137245
54288	511	137253
267269	16413	137254
333406	88	137265
22555	11991	137267
38535	5792	137288
364160	159410	137308
43394	60739	137313
431835	1988	137319
172965	5792	137320
249092	22455	137337
44969	41328	137350
17573	1988	137352
40242	2567	137355
912	1027	137357
149320	4665	137358
88740	2071	137358
343778	1988	137363
78653	1988	137373
22907	2567	137389
324203	2567	137397
78653	9704	137411
196934	2567	137411
177749	11991	137417
9385	11991	137426
180279	11991	137429
395864	2567	137430
93476	11991	137432
440245	1988	137433
300856	511	137434
182493	2567	137452
39581	18665	137452
213891	46312	137465
110903	26398	137468
275852	511	137475
160238	128793	137489
9090	9311	137492
32257	5500	137503
161063	2567	137505
151366	22455	137509
104870	40164	137510
166859	885	137517
147973	47352	137543
167451	374	137543
101745	11991	137548
29347	67378	137568
449721	14957	137595
61322	88	137596
449721	19870	137604
197231	1837	137608
232451	374	137609
391836	463	137610
429995	88	137610
331517	61753	137617
285585	58631	137618
56881	42674	137626
174730	2567	137640
158920	1852	137640
49342	2567	137651
136841	1988	137656
267269	175370	137658
83461	14957	137659
204403	24025	137661
195847	385	137662
162843	146415	137664
440245	1988	137665
368287	1852	137673
121697	57045	137678
167593	463	137682
115126	1988	137683
115342	157709	137690
118727	33461	137700
228404	2567	137704
150837	2071	137720
41768	1852	137729
49342	1852	137731
52941	52908	137748
52941	52908	137757
149700	88	137757
364203	1852	137758
305883	374	137758
258932	11991	137762
1898	11991	137762
437649	1852	137763
216998	5792	137765
309306	16978	137775
243262	2567	137780
398879	87319	137781
437649	1852	137782
119126	18034	137783
442909	1988	137786
86176	5464	137792
281920	98059	137793
32315	2567	137794
272353	2156	137805
45545	2567	137811
179800	374	137816
247673	2567	137816
169327	2567	137821
45494	105275	137821
410067	49242	137828
99403	1852	137831
102802	2567	137841
153278	374	137845
278753	1289	137856
181611	1852	137862
181611	1852	137864
255010	255008	137870
195847	1988	137872
136965	885	137874
165043	88	137883
164151	1988	137888
170743	26486	137899
1958	1917	137910
2696	374	137913
79516	2567	137921
400739	88	137928
54992	2567	137929
14193	71	137937
145859	50266	137939
59715	3794	137940
284302	1988	137942
267269	132404	137947
173222	5500	137952
98728	43597	137961
343744	11991	137965
42170	11991	137970
247605	374	137979
400973	2567	138004
232205	11991	138010
100611	3794	138017
235140	31450	138020
168933	1852	138023
50218	88	138025
42170	11991	138028
174623	88	138028
327307	1988	138028
349020	374	138030
161436	1988	138031
132360	3794	138039
281003	1852	138040
35376	11991	138040
80568	15483	138043
73496	73489	138047
412771	1988	138048
14241	5500	138049
8855	88	138052
274908	374	138055
368287	3994	138056
420733	50266	138058
146802	1289	138063
323848	3994	138067
158955	11991	138072
53707	143213	138078
210089	1988	138080
267269	3994	138090
165397	43347	138107
164822	385	138109
110895	45494	138111
388500	885	138117
178621	2180	138125
377190	250519	138130
1147	1160	138131
110271	2567	138138
299994	19604	138139
254186	2567	138148
299994	98204	138150
281003	1852	138151
60876	1289	138155
9021	11991	138158
423912	374	138160
233045	9979	138165
51259	59784	138165
308529	254205	138166
66782	1988	138171
8855	11991	138172
299994	3998	138173
249776	374	138180
158955	11991	138183
255249	1852	138204
255249	1852	138209
28801	374	138213
297949	11991	138222
207710	1852	138228
394053	88	138242
56426	35376	138243
142223	88	138263
37325	62130	138265
303148	1988	138274
23988	76472	138276
156882	114929	138281
320286	318592	138281
171870	1852	138289
25089	14907	138293
61422	161070	138300
318591	318592	138305
173702	3994	138314
382113	2156	138322
27176	385	138334
258676	168360	138337
158315	1852	138353
19792	1289	138359
86103	79247	138363
220020	199939	138366
137329	71	138369
18506	37001	138382
158315	1852	138386
205763	1852	138391
202936	1988	138393
205763	1852	138393
293249	19604	138402
410616	105743	138411
184761	8835	138415
202732	2071	138426
85683	19808	138439
44883	62042	138442
452835	1852	138445
137329	1988	138447
452257	2156	138457
247455	88	138494
23484	2567	138504
150389	9994	138509
424101	250519	138512
199164	13641	138516
2034	14957	138520
267269	5626	138525
452555	3994	138540
238558	48920	138541
161735	8213	138550
300092	11991	138556
3947	2156	138565
138591	35376	138572
230614	2383	138575
127831	374	138577
75088	1988	138580
150140	374	138583
325463	13641	138586
203181	1988	138587
176506	374	138600
417298	11991	138618
201841	2567	138673
25892	21832	138694
94555	374	138712
281003	2156	138716
421993	349	138723
211603	374	138741
300804	365	138741
331789	3994	138742
167208	88	138753
210602	1852	138759
112589	385	138767
125235	42911	138776
291626	11991	138792
268533	885	138814
173941	2700	138814
33512	17692	138825
173761	24025	138830
6029	1988	138840
409815	5500	138846
396171	477	138857
425189	88	138865
333837	17692	138867
39903	385	138885
272461	1852	138886
381224	183515	138890
38881	1883	138901
295879	1852	138908
141247	11991	138911
26175	1988	138911
295879	1852	138913
88945	88939	138916
350052	1852	138930
110188	11991	138952
347463	127966	138953
350052	1852	138959
157073	5792	138961
56980	14957	138984
220206	5792	138997
90654	12686	139021
431284	88	139034
430885	1988	139045
247644	168787	139047
41462	2567	139060
