src	dst	time
275552	14577	111884
356531	14577	111919
311431	2687	111946
97209	6929	111987
63143	6929	111994
44969	6929	112004
251756	6929	112009
28067	6929	112020
434518	82825	112025
57525	6929	112066
210809	2687	112071
88838	9704	112138
136343	6929	112145
298130	6929	112156
411679	65731	112182
3603	208518	112184
88712	82825	112198
16824	12462	112206
34708	6940	112221
40669	12462	112236
16801	12462	112266
172256	27682	112286
45745	12462	112303
427070	6929	112310
151223	309753	112329
83168	6929	112333
421621	250519	112343
47290	208518	112353
172315	250519	112363
233047	9704	112387
240932	2687	112434
93751	82825	112436
33625	6929	112451
13811	88	112460
68563	88	112470
151205	151206	112472
13811	88	112475
65312	96783	112484
67504	88	112487
108367	88	112491
67504	88	112496
88951	6929	112505
133978	1134	112512
358372	6929	112532
133978	88	112619
183598	6929	112620
8410	2244	112620
284178	88	112622
20952	6929	112622
104863	2244	112657
279291	33626	112667
415523	6929	112675
327935	88	112683
201615	6695	112713
54301	82825	112714
281766	21749	112717
154884	21749	112761
117882	6940	112779
297533	21749	112824
105814	6929	112849
91873	115054	112857
186590	6929	112860
6944	6929	112894
408050	21749	112929
410616	46754	112939
443040	2244	112956
399920	6929	112981
304362	6929	113015
272042	6929	113027
402528	6929	113027
362986	21749	113047
338123	6929	113069
343308	14577	113078
103447	9704	113139
22288	208518	113142
297144	39164	113233
219551	88	113240
112096	6929	113244
88691	88	113252
343308	6940	113310
6940	32972	113323
208863	49179	113394
433459	250519	113407
282617	6929	113438
287454	149212	113461
123618	32972	113472
193359	716	113496
286172	6929	113515
425698	149212	113571
117100	32972	113577
318575	208518	113611
420551	105398	113645
337877	45003	113689
280016	57100	113693
431866	510	113715
20327	43597	113790
9476	22814	113798
316385	186177	113810
317931	38395	113862
164053	79494	113903
160512	57100	113921
105545	2244	113933
96893	26486	113973
177111	250519	113982
398014	49179	113987
161376	82825	114019
296059	88	114055
225791	79494	114110
183153	318387	114129
32355	88	114169
31857	6940	114189
341272	55330	114199
168273	53755	114211
143548	69648	114224
68633	38602	114270
422593	1134	114289
426012	21749	114299
19890	6154	114353
98319	6929	114375
416274	8425	114388
347538	21979	114406
114578	50069	114409
328165	14577	114422
23159	88	114489
333827	7117	114495
36836	14957	114529
119810	26486	114594
83970	31216	114628
291170	75797	114639
340527	8425	114667
411143	45003	114700
340791	31216	114724
92363	6929	114782
44652	38602	114799
334028	105398	114848
168273	53755	114849
117882	6929	114908
113223	16328	114911
113223	21942	114923
76373	38602	114925
401335	250519	114931
298749	47756	115013
258638	1134	115040
92625	117882	115076
166216	12751	115085
14907	63931	115097
69127	32972	115099
21039	6929	115165
11692	67382	115177
5387	19425	115229
321768	250519	115229
3603	63931	115240
92434	63931	115250
389704	21749	115260
47470	14957	115290
144120	82825	115295
343631	8425	115333
200055	2244	115423
82768	14957	115476
98269	1134	115532
286338	21749	115540
119357	6929	115587
396416	197627	115636
39272	104577	115641
78666	69648	115671
143548	69648	115672
53811	142856	115704
64176	6929	115737
97203	23461	115803
4718	63931	115805
224006	6929	115810
353441	353442	115847
278767	2244	115863
408890	21749	115956
28820	4665	115960
232762	82825	116003
153030	60809	116018
99107	6929	116042
198726	4437	116053
193506	2244	116237
23665	23642	116243
146064	6929	116290
28854	21327	116304
228395	1134	116324
35348	50330	116338
420350	105398	116346
336747	39029	116371
195850	21327	116434
13778	63931	116456
30479	658	116518
136012	250519	116530
171983	128781	116560
364089	72108	116584
153637	38790	116600
95986	42172	116639
61302	103528	116679
5281	86523	116683
83967	14024	116693
334452	14577	116720
185422	6695	116736
273011	3604	116754
206224	275852	116756
345260	21749	116826
119460	12462	116833
76044	9682	116926
154068	128781	116946
213220	82825	116957
154234	92414	117003
264168	63931	117006
89961	1134	117017
97919	216	117042
32682	216	117047
26158	12751	117070
10853	12751	117090
270833	88	117194
145408	68307	117245
90979	6929	117341
28	2151	117343
375874	88	117354
170766	22371	117355
61012	6940	117368
124186	2244	117401
62080	14957	117438
101373	69648	117480
153247	104448	117488
174439	27682	117527
142028	12751	117585
302856	39029	117588
6625	12751	117648
231884	82825	117653
182014	47666	117714
143099	82825	117714
11521	2373	117743
265028	81901	117744
75798	72108	117800
48374	16990	117801
75798	39885	117807
86523	82825	117879
49179	98762	117895
156869	1134	117910
454761	716	117929
131619	164944	118025
168096	2244	118033
24821	98762	118054
21715	12751	118059
338059	250519	118085
194516	141619	118135
28339	164944	118135
6708	141619	118153
122680	30225	118226
157059	38602	118239
23581	317	118263
139884	38602	118282
406187	317	118285
318551	6694	118294
44307	317	118296
116284	30225	118308
243740	38790	118326
108558	38602	118326
60245	40208	118330
53967	54258	118385
340452	317	118389
119646	60995	118405
52541	60995	118428
289487	6929	118453
189336	30225	118455
125279	317	118484
553	12751	118486
92007	317	118488
330122	317	118499
243740	12751	118521
198128	7117	118531
47015	50330	118546
30639	50330	118557
128581	4453	118566
10333	317	118665
428159	317	118679
220957	55111	118684
93100	9682	118734
212688	317	118738
9254	7117	118833
214480	2687	118833
390385	156302	118846
187515	26092	118862
89807	35837	118875
237211	317	118887
222312	237057	118945
94254	52783	118958
84948	12751	118972
200996	38602	118985
423584	75103	118990
251199	30225	119001
114618	317	119046
39658	44307	119068
139233	317	119094
334930	30225	119111
287992	317	119115
80864	30225	119127
80864	30225	119135
251886	317	119185
395234	76165	119187
385590	2681	119223
173712	7117	119272
103278	169395	119311
134718	83871	119334
77275	27804	119365
386283	317	119421
350153	350152	119440
80077	88	119457
192000	1134	119468
275575	716	119473
127453	12751	119476
93275	6694	119535
6072	12751	119545
28857	21327	119574
3186	44499	119574
162863	12751	119576
27725	317	119652
395807	317	119665
181296	22371	119713
339935	317	119736
327186	30225	119788
175355	9682	119796
219883	6929	119817
47494	7117	119842
18183	42574	119869
61005	37582	119903
254206	126179	119927
61005	37582	119944
61816	37582	119967
232316	204931	120009
68665	96783	120026
153278	65731	120034
31564	60496	120072
190663	1134	120104
106760	9682	120110
26738	24888	120118
116323	98762	120133
261419	72108	120162
92768	174999	120215
6708	39071	120216
240490	12751	120230
20265	59818	120290
214479	2687	120309
38514	6929	120313
153637	67382	120336
102348	98762	120356
61005	50796	120382
192113	38602	120387
169525	96783	120390
28462	6940	120390
173968	21961	120403
204199	30225	120423
14628	6940	120530
393305	346493	120579
159101	50323	120637
270161	6929	120663
450765	10096	120684
203728	67382	120694
237069	6940	120710
358951	21749	120727
179478	68285	120727
62480	4378	120729
254860	237057	120734
136399	317	120770
339064	21749	120857
347698	6929	120883
379423	68285	120939
191006	4378	120946
196752	68285	120966
154695	317	120977
437422	30225	120987
173585	2244	120990
318575	63931	121019
42276	63931	121026
363424	20175	121030
93607	4826	121059
48374	9704	121076
31084	14611	121079
48761	21979	121090
19837	20716	121143
161588	173391	121145
104211	4378	121150
161588	41382	121159
142496	252918	121160
94123	55111	121177
98484	6929	121207
110395	53455	121231
20716	12751	121279
127334	716	121279
323729	68307	121388
142844	79425	121439
359255	68307	121446
79449	79425	121470
383343	4336	121471
411492	65731	121472
253829	9254	121499
235619	1134	121523
323730	68307	121529
33171	31703	121545
290226	34324	121573
239867	135547	121610
349085	88	121612
121433	4336	121615
434592	19425	121669
340108	317	121692
5186	9254	121722
349085	65731	121729
13394	13377	121730
387534	6940	121745
436392	250519	121747
149212	157348	121748
141175	4437	121765
122680	30225	121785
75535	26486	121788
433143	105398	121795
334930	30225	121813
154581	69970	121925
349678	26092	121927
454460	216	121930
241427	1988	121938
138580	50202	121953
67349	317	121969
34192	56926	121974
453428	317	121975
420062	716	121975
450027	317	121990
245088	317	121990
177570	157348	121996
344691	236405	121997
152370	166358	121999
20219	38563	122011
96022	208327	122017
93331	69970	122022
101028	40457	122022
20504	317	122036
289345	26078	122053
432637	21749	122066
411492	21979	122148
37582	50796	122150
23208	178466	122162
22416	22371	122228
157735	150341	122243
151810	86224	122248
13383	23200	122264
390902	16006	122302
46726	38602	122302
113564	22371	122306
13577	28	122341
197344	2244	122349
88028	157348	122359
179792	145580	122377
61753	208327	122440
331579	1134	122445
411492	88	122456
25291	22371	122495
197282	12751	122516
204296	317	122522
123973	26486	122523
22814	156668	122573
20261	156668	122586
142148	1988	122589
384401	65731	122620
384401	2687	122660
83518	4378	122669
24263	26486	122698
47534	9254	122721
3742	38602	122759
427240	105398	122817
17915	10446	122835
14108	17617	122836
176436	26486	122857
105545	4336	122909
319849	6940	122950
292393	32972	122976
157735	30225	122996
227432	40457	123015
39131	61753	123039
156143	372673	123046
402134	6929	123053
69549	6929	123069
309094	21749	123136
137233	12751	123138
89316	156668	123165
38642	156668	123205
156225	156668	123217
272880	57792	123219
92458	1854	123269
422519	317	123282
100827	658	123331
41949	6929	123387
16973	10896	123403
90597	70637	123427
23979	2166	123435
3604	84647	123455
98315	10896	123469
71339	236405	123483
183271	1854	123515
232928	68285	123519
63038	61753	123521
20327	43597	123542
69127	6940	123552
22814	84647	123587
42546	10896	123599
22376	10896	123603
69269	9254	123617
105827	37582	123622
7801	10896	123629
152054	2166	123638
455122	250519	123643
330816	119089	123669
162744	173391	123679
45449	6940	123722
42289	2244	123747
174903	43597	123779
13131	17145	123786
217381	84647	123811
88028	149212	123816
213753	3013	123820
344631	250519	123876
132675	132678	123883
50303	6940	123916
235272	14002	123991
71787	123717	124056
51374	11555	124079
194256	194259	124083
328165	52350	124097
34553	43597	124110
249277	249278	124184
35376	49179	124189
35376	107044	124241
43702	9254	124244
35376	14577	124248
67581	84647	124248
93529	14577	124276
41470	30503	124323
187011	10377	124340
107496	9682	124342
67581	236405	124350
251549	317	124365
343870	6694	124406
119169	9682	124436
260738	149212	124475
35376	98762	124487
6072	42182	124490
42179	34724	124496
182906	98762	124526
14721	3604	124569
371633	2244	124573
35376	30225	124606
138060	96022	124620
420502	84647	124625
182906	49179	124636
211270	43597	124667
70422	137136	124670
94422	2244	124673
211270	43597	124682
187764	3604	124687
223125	82557	124737
13468	27484	124738
43327	43238	124749
35376	63931	124756
42475	4385	124759
290830	6711	124761
214092	47666	124790
42170	104541	124791
262192	55330	124828
194061	317	124852
259958	280432	124871
102206	373953	124900
320090	37582	124904
30225	35376	124907
97635	83921	124981
23227	61753	124983
148309	63931	125010
292342	14577	125031
313274	1134	125038
31245	14577	125051
29417	41118	125076
82661	83921	125089
290830	6711	125090
82741	147993	125097
49761	9139	125099
57556	26486	125116
22924	88695	125126
115229	170432	125157
232	273	125166
20261	54265	125172
66282	14024	125172
202821	196796	125176
274508	6711	125190
405606	9574	125219
292499	273	125231
87358	54265	125243
308909	273	125259
135575	6940	125279
332285	47490	125299
225261	47490	125338
304109	47490	125347
155413	47490	125351
37162	12751	125370
348159	54265	125383
224711	26158	125392
224711	12751	125396
295507	273	125412
359645	273	125419
151750	47490	125425
100253	30503	125441
377520	2681	125446
373958	4437	125446
173400	41382	125446
232850	3604	125453
29109	8	125460
24985	47490	125462
254280	2166	125512
262307	19870	125529
168545	19870	125535
188212	19870	125536
126349	273	125536
434845	105398	125538
71822	35376	125541
157601	147401	125544
103447	42182	125559
433269	9682	125580
238559	19870	125584
234066	19870	125588
290830	6711	125594
230115	236405	125609
422784	19870	125612
178396	83921	125615
22924	19870	125620
231868	19870	125647
34622	61753	125657
387825	47490	125680
272818	78107	125681
31245	32972	125683
305861	19870	125701
80009	80008	125702
375078	19870	125706
86037	86523	125714
435809	19870	125732
50349	49179	125736
25180	67686	125744
6940	61753	125752
219952	47490	125755
9815	41382	125757
256615	47490	125758
254154	103060	125778
131538	61753	125803
353545	19870	125811
95871	22849	125825
169802	61753	125833
67504	553	125840
157737	61753	125840
387534	61753	125849
90578	61753	125860
102337	61753	125876
129284	41740	125898
328165	61753	125925
249266	80943	125930
274637	61753	125934
125842	2041	125938
146526	149802	125955
44946	61753	125980
129505	553	125995
16514	61753	125998
96413	19870	126000
116139	61753	126004
419750	113841	126005
186126	47490	126007
16528	61753	126010
74372	2041	126022
85589	553	126039
33136	19837	126056
142050	19870	126087
76879	22849	126121
172780	61753	126156
191732	19870	126169
328110	19870	126172
387122	167493	126184
56333	19870	126185
380469	19870	126212
71822	61753	126233
131555	553	126235
55983	27682	126236
161846	9254	126249
193522	22849	126260
102342	61753	126275
305489	47490	126310
122551	1854	126318
129505	553	126334
45405	61753	126347
115447	80008	126373
230115	84647	126402
85742	48486	126420
159493	33461	126456
22701	375711	126462
68758	61753	126466
157735	8978	126518
92193	61753	126601
176829	1134	126620
29768	103060	126624
220957	19870	126628
143844	42172	126677
135607	140022	126690
286148	47490	126708
52700	61753	126766
104697	350062	126772
113088	19870	126799
302702	105398	126805
136506	30503	126836
49520	76116	126864
349257	3604	126874
117421	61753	126891
58188	61753	126928
356771	250519	126930
98728	43597	126973
313028	6929	126975
47895	22371	126991
72338	61753	126997
126298	75797	127013
3623	33461	127015
27569	61753	127023
98728	43597	127023
325808	19870	127049
30660	19911	127073
53936	18311	127074
66969	54657	127170
282905	12717	127193
378444	19870	127214
240790	54657	127227
59905	553	127293
281361	1134	127305
122356	61753	127307
445316	57100	127325
45230	18311	127359
219792	19870	127362
266400	1277	127463
2567	71783	127464
260437	24718	127467
171422	3604	127506
50346	61753	127561
334892	61753	127570
307292	292113	127580
224747	146590	127603
52709	54657	127629
192088	222647	127648
177829	20716	127652
214455	3604	127666
135133	82825	127668
445226	445227	127710
181704	19870	127724
177829	63931	127729
177663	12751	127738
38878	244506	127738
378245	6940	127752
223940	52030	127784
342910	61753	127787
304388	149212	127806
46085	13917	127811
16766	1277	127822
14721	14957	127847
35729	14957	127850
91006	14957	127861
100673	553	127862
299547	196477	127895
64050	4743	127931
138938	2244	127940
141694	13917	127966
17191	244506	127973
50663	42373	128001
38490	19911	128003
46452	42373	128035
126298	75797	128036
184891	38781	128048
278561	22849	128070
40190	63983	128122
161272	14957	128134
429661	19870	128138
252361	30225	128138
252361	14577	128160
130318	61753	128174
69451	63983	128216
80864	14577	128235
410971	250519	128239
98377	33461	128244
49082	22592	128249
22924	43742	128263
249280	249278	128288
107962	103060	128297
29252	14907	128304
115086	14957	128307
27026	22592	128309
391535	22371	128343
56563	14957	128415
2369	43742	128434
77008	4743	128448
251035	250519	128499
244005	19870	128517
59499	59502	128554
366154	61753	128565
37122	61753	128567
344476	76165	128603
185905	52030	128637
217370	553	128673
307641	71312	128742
309613	43742	128772
206828	42373	128788
157176	61753	128827
447385	115054	128847
1725	141111	128849
105625	76592	128856
67581	128775	128865
61193	97756	128872
152873	1134	128876
53950	121397	128913
48746	52908	128926
180276	43742	128936
63677	6929	128950
193469	106853	128982
56757	61753	128997
104895	61753	129007
157211	9682	129020
194659	159410	129020
15687	14957	129021
47084	19870	129032
346548	19870	129054
209392	61753	129075
247101	52030	129080
113366	88695	129115
331698	83150	129128
14947	4665	129134
89082	14957	129139
113366	19870	129149
56929	43742	129180
33719	61753	129186
5123	4665	129207
95470	76165	129242
138522	38007	129250
47084	43742	129257
272519	9704	129264
158920	4665	129276
233135	4665	129292
129795	9682	129297
82944	61753	129333
88712	9704	129400
80101	14907	129412
388467	49179	129414
116070	33461	129419
60386	61753	129423
158141	2866	129425
80101	63931	129434
229207	4743	129449
156485	18311	129474
2892	2866	129478
101956	38007	129480
210094	84647	129496
154107	42182	129500
210094	3604	129503
129924	21280	129529
88678	26398	129538
76165	21280	129552
22924	21280	129555
389839	220532	129561
129924	43742	129564
235890	121397	129577
2912	2866	129581
166159	19870	129616
355990	96783	129634
117514	42373	129648
183563	156668	129652
92485	77068	129664
118892	4665	129693
401801	21280	129699
118892	43742	129713
274729	15458	129714
98636	6940	129743
77670	2866	129755
55226	66789	129755
52862	38007	129759
22924	103447	129784
161237	161238	129792
384845	384844	129797
75798	21280	129798
103447	92274	129799
42179	52156	129811
92274	103447	129823
92274	43742	129829
86008	4665	129841
188032	2866	129846
2925	2866	129858
49342	4665	129865
232850	15203	129868
97129	43742	129868
86368	19870	129869
97129	21280	129871
79185	4665	129877
217226	2866	129877
280635	250519	129888
22428	14957	129893
83261	49179	129895
129924	4665	129911
49342	4665	129914
290461	150890	129919
370889	159410	129923
102721	2866	129931
46046	13798	129931
239654	75797	129957
374538	121548	129988
451221	159410	129993
28715	42373	130007
51887	64938	130023
72296	99653	130024
179851	4665	130043
306462	105398	130064
15169	3547	130092
2465	15980	130098
25284	26398	130103
29721	13798	130105
15169	3547	130108
125612	82823	130109
386464	33461	130112
38804	3547	130122
118508	8835	130122
38804	3547	130139
38804	3547	130149
62195	61753	130157
246397	30503	130171
170862	98204	130181
6940	8835	130191
5123	4665	130191
128768	170862	130196
23384	43742	130197
148014	1884	130231
76166	170862	130239
257685	1884	130247
181082	42900	130256
38001	2866	130261
89698	110497	130267
16723	61753	130277
302529	43742	130293
203202	3547	130312
203202	3547	130315
203202	3547	130318
188384	15458	130321
346662	47490	130323
67581	77068	130330
76165	3547	130331
169388	83921	130332
6992	1837	130333
39585	9682	130335
23635	23642	130339
85108	119810	130353
160909	14957	130359
250615	1837	130364
36854	1837	130365
49615	1884	130374
151961	1884	130387
353172	5464	130392
54999	1837	130398
230030	5464	130398
3584	23642	130409
128799	38602	130411
236600	5464	130413
20896	21280	130421
188460	1134	130435
367216	21280	130447
58377	26486	130449
405836	44243	130451
392342	47490	130452
188460	9682	130454
137745	19870	130460
60835	13778	130474
70514	43742	130474
9312	9311	130476
187920	1884	130488
63105	26486	130490
232316	75798	130492
234849	19870	130498
201556	21280	130500
93487	47352	130516
13778	26398	130523
157717	8835	130535
173401	41382	130542
74691	2866	130543
350475	1884	130547
75798	98204	130550
287823	18036	130569
98549	47352	130573
5021	1837	130583
146597	11885	130586
146808	18036	130591
248532	19870	130598
229950	4665	130646
68380	3547	130648
71339	3547	130658
68380	3547	130662
132029	39029	130665
47728	1894	130668
320136	4665	130675
161517	716	130686
175805	1837	130693
35727	3547	130696
277890	18575	130706
167764	13879	130710
250575	10896	130720
98056	14957	130728
393942	1884	130734
203728	92274	130755
230063	1837	130769
4619	4665	130781
206905	11506	130788
77937	237922	130789
140307	37402	130794
94723	19604	130797
103447	19604	130800
230115	77068	130819
175283	19604	130842
69468	2156	130847
27466	42172	130850
67504	66227	130860
207707	19604	130864
236405	19604	130895
37122	8835	130901
235811	716	130905
45213	1932	130906
109506	19604	130907
226695	71783	130917
15934	3547	130920
153989	1884	130929
127416	38205	130937
45213	19870	130946
62195	8835	130954
116323	35376	130955
57885	38205	130955
71339	19604	130958
45213	88	130968
53508	5464	130994
156811	8835	131000
82150	3547	131005
296921	296920	131016
230622	52502	131030
310568	52502	131036
53508	19604	131038
42490	3547	131044
37685	3547	131052
37685	3547	131055
73561	1142	131057
37685	3547	131058
117134	27682	131069
128768	170862	131094
128506	52502	131097
50354	4665	131123
48373	3547	131124
9011	8835	131127
76165	19604	131134
207059	2866	131148
333213	52502	131171
26471	3547	131183
26471	3547	131191
26471	3547	131196
146480	196994	131197
181603	37402	131203
329569	250519	131208
113223	30600	131209
390328	78237	131212
344696	8835	131247
5191	549	131251
191974	41458	131261
131130	19604	131277
179400	8550	131282
303031	11991	131284
55906	27682	131309
48963	26398	131310
206705	19604	131315
105979	44243	131317
174200	38205	131318
109506	11991	131321
242126	51608	131328
344548	52502	131330
127975	11991	131358
92274	3547	131359
15596	11711	131360
67504	19604	131365
193098	18036	131371
54303	549	131376
79185	19604	131377
10021	1837	131380
35799	11711	131387
412394	463	131387
100411	32652	131389
274977	51480	131389
341687	52502	131390
86734	463	131391
183323	61753	131393
342520	76165	131400
160041	463	131404
54408	463	131423
228126	39992	131423
9107	463	131424
40992	463	131431
93485	47352	131437
232316	11991	131445
378617	11711	131452
23423	11711	131452
76141	463	131456
63598	3547	131462
103447	19604	131465
63598	3547	131470
405674	52502	131482
41674	14190	131485
389053	11991	131486
233135	19604	131487
136398	14957	131494
156655	76165	131494
321356	463	131519
49179	11991	131536
103986	463	131567
438806	96783	131569
42182	56968	131571
55052	463	131574
180715	19604	131576
65951	463	131598
206705	19604	131601
338163	52502	131609
166174	9704	131613
23061	11711	131631
195202	463	131645
314671	73034	131646
131103	61753	131658
323114	463	131659
277614	19604	131670
25911	463	131699
16766	19604	131702
241012	463	131703
95377	463	131704
119726	22371	131708
149324	19604	131713
76165	19604	131729
403023	57100	131742
199937	11991	131762
239024	1842	131764
241878	52502	131767
2746	19870	131771
62593	463	131772
128768	3547	131779
55283	3547	131790
168039	3547	131806
383974	88231	131815
142990	69475	131821
153265	33461	131831
88831	33461	131841
168039	3547	131841
210229	11991	131844
127975	11991	131863
127975	11991	131883
79185	19604	131887
365398	37402	131890
2330	36256	131901
17527	41740	131905
447588	19604	131918
423059	6929	131924
113700	317527	131994
101238	11991	132013
103167	553	132026
96078	1837	132028
166445	121397	132061
314671	77068	132066
210365	38007	132071
92274	42172	132074
14957	92274	132076
75798	98204	132076
92274	11991	132081
187769	553	132101
97786	14957	132103
79185	13809	132113
54855	14957	132113
103517	11991	132118
36854	26398	132121
268606	463	132122
166174	9704	132131
260484	52502	132146
170986	19870	132153
345626	6711	132155
357283	27682	132156
225254	87263	132157
233404	26398	132194
43789	98059	132197
180715	19604	132203
40996	22457	132226
164405	5464	132240
433854	463	132256
88838	87263	132305
318868	28278	132319
348755	2156	132328
72961	150073	132329
53103	1837	132339
4125	19870	132343
316278	2156	132357
182369	88	132363
216214	2156	132366
433074	23576	132370
233404	463	132376
6039	19870	132397
21416	11349	132404
346548	23576	132431
12122	11991	132436
101211	21832	132446
84524	52030	132448
78057	88	132449
47043	11349	132457
195643	11991	132459
321152	19604	132469
263167	62943	132487
13765	178262	132488
353338	50266	132489
101557	11349	132490
19604	11991	132497
109635	11991	132501
99403	23576	132513
3629	365	132517
314478	2156	132526
374434	21749	132533
158683	365	132533
64389	11991	132535
414706	365	132554
74779	463	132558
121394	26398	132567
3629	43742	132571
445188	2156	132585
45566	25771	132592
129852	78283	132605
9604	13141	132610
347538	19870	132624
255766	14957	132631
156686	19604	132632
15694	48977	132641
210820	159410	132643
309752	19870	132658
20346	26398	132662
139034	2156	132667
180715	19604	132672
143379	23576	132717
76165	19604	132721
10224	19870	132724
1185	3547	132739
27452	42179	132744
451162	31216	132780
272131	3547	132800
53508	11991	132801
201182	26136	132804
173752	18036	132805
53508	19604	132824
149629	30008	132828
268521	178262	132834
276071	463	132836
53508	11991	132847
253783	21979	132856
272131	3547	132861
448427	55471	132876
298801	137392	132877
14797	19870	132882
42951	2700	132897
173452	55471	132898
426794	2700	132900
295879	2156	132903
283095	47490	132906
296607	31450	132906
137838	463	132907
419879	55471	132926
64733	2310	132947
434450	19604	132965
128768	365	132966
39601	11349	132980
128768	170862	132986
76165	11991	132988
175283	11991	132990
105758	9553	132993
415048	2700	132997
105758	2156	133004
16766	2351	133005
149311	19604	133009
153653	109324	133013
26072	36093	133051
15376	463	133052
124547	2156	133056
196301	349	133072
12038	349	133074
88875	2156	133075
78133	50227	133081
80881	349	133087
192947	349	133093
11547	2351	133096
147786	55471	133098
42173	42179	133098
25048	349	133110
162899	55471	133119
3125	3547	133120
96991	26502	133122
359714	1884	133125
412771	463	133129
43751	50824	133155
324043	67382	133156
106558	349	133163
40937	349	133167
165425	170862	133178
81674	349	133188
298290	55471	133199
161487	22371	133199
64086	52920	133215
110403	55471	133222
76165	196287	133230
291484	55471	133231
147156	10896	133250
61856	61860	133251
283095	463	133257
391463	31450	133258
23642	349	133258
132404	153606	133259
105883	349	133264
236892	463	133273
444888	250519	133294
282151	282154	133312
2912	2911	133313
274404	385	133314
411	385	133336
96934	80343	133337
108007	385	133359
61924	385	133364
53645	385	133366
327314	44243	133371
149557	31450	133374
247814	55471	133383
398348	87319	133392
73608	2156	133393
126380	52920	133399
441595	87319	133407
365231	10362	133424
45567	45542	133436
94119	3547	133437
44307	2700	133439
106209	10853	133444
44307	19870	133444
197337	58671	133445
15169	2911	133448
175371	349	133454
221164	71	133458
48305	35837	133461
162766	110497	133462
291213	71	133462
27687	385	133471
62107	2700	133474
107535	71	133476
87919	19870	133489
94869	93032	133496
175114	349	133497
29871	28327	133504
145207	2156	133505
3533	35729	133513
15169	349	133514
275355	87319	133521
9681	385	133523
84112	153606	133526
22616	71	133531
452892	463	133533
204307	88	133556
364152	88	133557
263434	62943	133559
250211	88	133562
70376	20868	133563
103555	365	133563
153436	37976	133567
51965	88	133567
98100	88	133567
140622	88	133570
313065	88	133572
87436	88	133573
68563	88	133576
16140	88	133576
83684	385	133578
120719	88	133579
235206	49095	133579
452892	365	133587
31976	4665	133596
117538	88	133600
299994	19604	133601
36987	88	133601
29417	385	133602
248530	2351	133604
118735	23576	133609
112916	88	133612
452892	88	133614
393777	88	133615
38478	88	133615
48271	349	133617
310396	6940	133621
336059	88	133623
255656	88	133624
79769	88	133632
157094	19604	133634
109417	71	133636
9883	88	133636
307629	88	133648
269811	88	133650
307295	292113	133650
29482	88	133651
346895	463	133652
157094	19604	133659
118555	88	133667
93387	21832	133669
265898	168621	133676
299994	196287	133679
142361	71	133682
290179	88	133687
234614	88	133691
263665	88	133696
195029	88	133698
257972	55471	133701
75037	71	133701
285443	88	133702
383526	88	133703
181022	88	133703
168804	88	133709
103275	88	133717
35729	3998	133721
56968	11991	133724
141864	88	133729
31976	349	133730
185294	88	133731
360526	88	133734
452701	88	133737
58874	88	133740
2912	349	133741
8437	2700	133743
16140	35722	133744
76165	88	133747
28036	88	133748
321383	61753	133753
22924	3547	133754
194948	88	133755
141146	88	133757
97433	71	133760
252668	88	133761
9060	3998	133762
85795	3998	133771
265562	71	133775
9060	88	133776
129697	3998	133779
50300	96022	133781
204863	71	133782
213452	88	133785
9060	13813	133787
219007	88	133790
289756	88	133791
67166	349	133791
57942	3998	133802
15016	105229	133810
22924	3998	133815
76165	3998	133816
165856	385	133820
92459	553	133826
155779	279273	133829
186199	88	133830
428691	88	133836
120719	3998	133836
71141	96022	133845
49342	385	133846
453556	88	133846
274789	157906	133854
195541	26092	133854
337426	55471	133863
296970	7395	133871
419209	88	133878
143963	88	133880
41894	88	133881
176487	463	133893
337951	11991	133895
16766	3998	133903
278079	21267	133917
94002	18608	133917
114221	88	133920
88838	39889	133921
204258	87319	133923
124257	88	133924
229649	349	133927
374700	63931	133929
50241	3547	133930
71311	88	133932
149965	22897	133937
88838	92274	133938
214036	64911	133944
84764	88	133944
90664	88	133945
402664	88	133945
439263	88	133955
257901	88	133957
79185	88	133962
419196	88	133964
74766	36093	133964
55874	1174	133967
25258	88	133971
92150	14957	133982
164677	88	133987
6104	18608	133992
162402	553	133993
255820	52502	133999
195541	88	134007
272131	3547	134014
336269	88	134016
5843	3547	134019
272131	3998	134020
14957	15687	134037
144942	71	134049
182279	18608	134052
19347	88	134052
214036	21280	134054
154107	553	134058
446553	463	134063
97466	30524	134080
232501	14577	134081
157291	2156	134089
67119	43597	134091
198140	2156	134096
35945	2156	134104
295879	88	134106
400499	43597	134109
346548	88	134114
69041	26136	134120
55007	88	134120
121599	2156	134122
42333	71	134138
309670	88	134140
280728	88	134142
265846	88	134146
34133	88	134147
92884	385	134149
128795	26136	134153
120340	88	134154
173754	2156	134156
43064	64899	134159
295879	2156	134179
202700	2156	134185
286367	88	134196
446197	23576	134202
113600	385	134203
35604	19604	134205
87619	349	134205
26398	1917	134210
165703	44243	134216
162234	26486	134221
156655	19604	134221
265917	349	134230
251005	35376	134235
165551	19604	134236
132650	88	134237
256568	349	134240
149842	2156	134245
147286	87319	134245
1160	2156	134257
68206	67382	134257
321152	2156	134262
15694	48977	134266
19890	88	134283
374273	88	134288
394025	19604	134289
22487	2156	134295
25180	19604	134298
259237	88	134301
143379	2156	134311
248295	38007	134313
138012	88	134331
272461	21280	134335
89751	3533	134335
91434	55465	134341
10087	438452	134341
94869	88	134343
92274	35729	134352
97826	438452	134354
14721	15687	134361
15688	3547	134365
3289	2156	134372
153273	88	134372
351743	88	134374
