216005;3549;319118
352744;3549;319119
118720;38635;319120
260206;59620;319120
213086;677;319120
49536;34388;319121
246061;7274;319122
207904;157923;319123
197441;515;319123
302407;349;319123
13320;161907;319123
92182;92181;319123
338568;120646;319124
158414;220;319124
286749;2934;319124
43448;2048;319124
143741;17175;319125
362026;16307;319127
423115;132690;319127
205850;10704;319127
3377;157;319129
137526;41466;319129
427674;69417;319129
161383;51;319130
333388;1062;319130
131565;255138;319132
82603;53452;319132
395960;62903;319133
195541;161907;319133
87983;8321;319133
378718;14648;319133
137087;14454;319135
95641;161907;319135
201307;677;319135
19417;88;319136
149887;5600;319136
225252;89784;319136
74905;677;319136
395960;62903;319137
302875;14572;319137
267999;960;319138
381475;2180;319140
105200;274;319140
136406;6502;319142
287834;14625;319142
455736;677;319142
197311;5980;319143
10300;4208;319144
242934;8806;319144
365522;108058;319144
216580;503;319146
351376;9363;319146
10300;4208;319147
322557;35248;319147
352666;198048;319147
252066;4888;319148
104423;11692;319148
47837;9964;319150
248669;60169;319150
202609;6797;319150
369965;3549;319151
50404;70788;319152
70908;27635;319152
383406;15;319152
87197;14677;319153
95485;960;319153
93225;3020;319155
11991;56968;319155
377386;14648;319156
308326;377373;319156
185049;46947;319156
408598;35248;319156
109354;14376;319157
427566;2055;319157
306955;26930;319157
344696;6940;319159
423677;1682;319160
42797;98439;319162
187257;220;319162
60035;57105;319163
26350;55640;319163
111334;45506;319163
198142;2941;319164
97200;13416;319164
284523;519;319164
277269;79649;319165
321201;27635;319166
378638;85042;319166
344696;6940;319167
215055;23464;319169
52380;15821;319170
327243;9964;319171
354362;37502;319172
150886;61617;319172
356060;349;319172
265972;960;319172
81660;327;319173
11901;50;319173
227248;1630;319173
15823;18491;319173
357208;36363;319173
18506;161907;319173
195784;27147;319173
124919;27738;319174
32598;327;319174
161599;1270;319174
337232;85042;319174
38840;9302;319175
224498;9363;319175
69628;13820;319175
368693;8806;319176
74905;9964;319176
360391;360392;319177
179790;56860;319177
315878;46947;319177
155583;88;319178
83139;2055;319179
18761;143;319179
100904;27635;319180
55911;274;319180
178157;32226;319180
102984;8582;319180
429639;56860;319181
55374;29542;319181
365120;39511;319181
248840;3549;319182
108980;143;319182
308954;122476;319183
125279;468;319184
98726;72269;319184
218898;255138;319186
137526;7526;319188
27589;327;319188
78016;88;319188
273805;7691;319189
226474;960;319189
252536;15;319189
81252;327;319189
313060;14454;319189
348321;677;319190
246871;202262;319190
170007;519;319190
430017;27147;319192
119400;56860;319193
357208;3549;319193
18738;5478;319194
274280;14677;319194
97092;8590;319194
100904;105561;319195
253327;253328;319195
333491;15;319196
55616;7274;319197
38840;9302;319198
247323;100224;319198
57874;7526;319198
4839;120201;319199
72308;14677;319200
216005;15821;319201
371343;31650;319201
330703;5438;319202
235509;327;319202
437313;62376;319202
17161;20752;319202
374113;349625;319203
380384;88;319203
275602;69132;319204
355825;9964;319204
406757;56860;319205
109849;69417;319205
290906;236;319205
282871;239416;319205
185675;11036;319205
213963;3549;319205
245707;207781;319206
228459;981;319206
433244;56860;319207
414516;14648;319207
116760;14572;319207
128915;74775;319208
77579;57105;319208
144381;465;319209
146727;327;319209
333388;47608;319210
216005;4076;319210
286342;151236;319211
191921;31650;319211
121299;121300;319211
424159;56860;319211
301372;35248;319212
378448;4888;319213
245707;56860;319213
265967;56860;319213
101729;51;319213
211711;4891;319215
439718;46237;319215
419498;139896;319215
335667;88;319216
32148;30790;319216
173874;8598;319217
218027;11443;319217
244936;149795;319217
6316;1500;319218
336661;6940;319219
110413;40796;319220
367989;59177;319220
209322;327;319221
418765;418766;319222
378310;7644;319222
184537;161907;319222
286681;212787;319222
220709;3020;319225
339512;283;319225
62912;308554;319225
330490;88;319226
451446;26550;319226
114011;677;319226
206116;220;319228
191607;175303;319228
277894;236;319229
418617;465;319229
246320;349;319229
216005;15;319229
102555;349;319229
285391;274;319230
331069;236;319230
263136;5226;319231
352797;327;319231
272899;111526;319231
49536;49592;319231
260326;26930;319232
378147;161907;319233
228272;2870;319233
219948;677;319233
127814;519;319234
344273;2839;319234
156020;6940;319235
66443;35731;319235
240121;677;319236
315600;56860;319236
377270;14648;319236
269577;71023;319236
450210;19153;319238
118052;31957;319239
13533;12549;319239
40771;40796;319240
287154;9964;319241
286412;3443;319242
86915;6502;319242
422020;206;319242
183520;327;319243
381879;69012;319244
55886;1142;319244
355590;14454;319244
425013;6948;319244
288708;14571;319244
44817;15821;319245
163697;9354;319245
312853;56860;319245
7233;7214;319246
382727;14648;319248
379317;14572;319248
161051;2670;319248
27950;13416;319248
219379;1293;319249
235927;31836;319250
302489;1062;319250
10154;85314;319251
61710;63224;319251
408582;35248;319252
55300;14376;319252
128343;57743;319252
310358;154451;319253
59433;40796;319253
368022;222289;319253
348927;16783;319253
269972;14454;319253
208752;960;319254
221181;4076;319255
158814;327;319257
410036;677;319259
32993;35248;319259
322555;15;319259
68011;30652;319259
292510;54863;319260
174017;14648;319260
299029;283;319262
75619;7437;319265
171805;7643;319266
271061;7274;319266
43725;2177;319267
56072;56071;319267
210726;47794;319268
343262;5193;319268
26919;10943;319268
375668;397633;319268
376078;56860;319270
378418;56860;319270
18641;3341;319272
199908;255138;319273
80156;76;319273
201123;4208;319274
226111;26;319275
55249;51746;319275
323086;102378;319276
306363;1945;319276
352201;468;319277
448022;327;319277
258521;34854;319277
247287;960;319278
23074;57743;319279
170007;7436;319279
105191;7436;319280
56427;34268;319280
26523;46947;319280
388301;76688;319282
287170;128920;319282
368039;9762;319282
407779;4740;319282
322471;16460;319282
125582;56860;319283
377752;14454;319287
199968;562;319287
286530;27738;319287
312458;267190;319287
418617;47249;319288
161440;1062;319288
441233;16524;319288
366520;220;319289
394096;220;319289
320175;255772;319290
268077;3549;319290
284539;11443;319290
133430;31650;319291
110190;3020;319291
98901;125816;319291
418608;3549;319291
413963;39511;319292
72947;56860;319292
46639;97044;319292
371420;198048;319292
229874;14454;319293
17655;112181;319293
431528;5102;319293
20;185217;319293
446658;3549;319294
153161;81;319295
384879;960;319295
259023;60035;319295
298317;192751;319295
202609;24923;319295
43725;161907;319296
171002;85042;319297
435586;47794;319297
229230;12698;319297
256082;14454;319298
261331;39511;319299
406994;176603;319301
242962;195927;319301
60318;46947;319301
211789;2180;319302
316430;330178;319303
220773;220;319303
359189;177130;319303
236192;14572;319304
45856;33831;319304
100872;677;319305
245445;14625;319305
135574;768;319305
54569;3549;319306
45723;12465;319306
23950;162003;319307
440551;677;319308
416459;7533;319308
38002;78378;319308
50769;96022;319309
332057;56860;319309
78926;15750;319309
104577;14615;319311
125279;2536;319311
141384;31329;319312
58495;113099;319314
79922;15;319314
253424;8959;319314
216005;27147;319314
377343;14648;319314
165891;31329;319316
185338;57105;319316
355771;31957;319317
220539;677;319317
178479;31650;319317
313621;118818;319318
244110;189837;319318
102330;20287;319318
113926;71555;319319
420152;4336;319320
427352;327;319321
314376;50;319321
36299;302683;319321
241114;330;319321
131749;274;319321
367290;42523;319322
211853;1292;319322
370695;268967;319322
385744;56860;319322
341988;5980;319323
336309;409596;319324
408946;60169;319324
167288;107484;319324
29434;106287;319325
191607;94395;319325
132147;14564;319326
17044;960;319326
105588;100224;319326
247244;14454;319326
90560;413349;319327
209867;32341;319327
77237;31650;319327
124407;14363;319327
345497;31650;319328
237079;39511;319328
248249;7437;319328
307310;124562;319328
174413;31650;319328
352019;6940;319329
136078;8545;319329
4673;17966;319330
86734;36228;319332
169598;322;319332
347757;347755;319333
435320;14572;319334
257653;3549;319334
280972;7274;319334
404953;35248;319335
171145;349;319335
116191;50;319335
242842;36228;319335
285501;31650;319336
318478;283;319337
371212;35248;319337
130679;26;319337
262977;62133;319338
41520;51;319338
314897;283;319339
308561;244255;319339
202609;130077;319339
66050;161907;319340
121585;9964;319340
24283;1426;319340
185582;185581;319341
388374;68278;319342
260685;13240;319342
179539;68278;319344
211762;14615;319344
243868;47608;319344
309230;4888;319345
260164;1062;319345
345497;27147;319346
262358;88;319346
115138;511;319347
394096;349;319347
408946;60169;319347
152072;33668;319349
314800;283;319349
424462;15;319350
381607;356;319350
112307;31329;319351
109175;511;319351
418868;27147;319351
168809;209230;319351
208992;349;319352
424754;1852;319352
126555;3571;319353
364890;124562;319353
399797;20287;319354
420152;2670;319356
205976;198048;319356
404086;14615;319358
318530;349;319359
385533;217199;319360
259625;3972;319361
135511;12465;319363
213756;203431;319363
450062;8806;319364
388283;14648;319365
142086;308554;319366
259065;88;319366
202609;88216;319366
215055;56968;319367
247191;56860;319367
235509;11138;319367
367177;67032;319368
106377;48051;319369
325574;960;319369
256970;56860;319372
125279;3549;319372
277548;12465;319372
277548;12606;319372
219991;261981;319372
188518;51804;319373
228051;9881;319373
344922;16460;319373
370054;14648;319373
97029;42523;319373
321074;14648;319374
261549;49182;319375
163736;35440;319375
234962;14454;319375
79191;161907;319377
437068;12311;319377
122720;1945;319378
67401;24841;319378
61821;3571;319378
168568;22518;319379
329207;28516;319381
47876;3361;319381
341441;39511;319382
156846;308554;319382
30202;16708;319382
383318;423031;319383
228051;27738;319384
183664;10287;319384
298308;166688;319385
206361;13603;319386
379200;14648;319387
216574;88;319387
260120;891;319387
422971;17507;319387
395694;14648;319388
386602;232659;319388
408855;16460;319389
261065;71155;319390
27337;1500;319390
391394;88;319390
26038;26;319390
42296;960;319391
232649;68278;319391
388866;26136;319392
154577;286570;319393
427214;51;319394
30176;79164;319394
67402;51;319395
296446;29057;319396
370966;22634;319396
119565;7274;319397
65846;20522;319398
187664;88;319398
190690;327;319398
347432;274;319399
261549;56860;319399
67401;24898;319399
125257;35843;319399
226256;12463;319399
396235;4888;319400
349078;960;319401
271202;129069;319402
282019;14549;319402
249380;26242;319403
318694;349;319404
259625;715;319404
119891;16460;319404
271881;169149;319405
278713;391146;319405
344922;65581;319405
81405;50235;319406
338954;338953;319406
144881;960;319406
26266;171;319406
304240;41395;319406
121585;31650;319407
4368;677;319407
51239;88;319408
75854;220;319408
183795;88;319410
362209;465;319410
290648;51;319411
167724;37528;319411
424913;14454;319412
150528;317322;319412
323957;960;319412
81405;6241;319413
201862;131729;319413
32273;121034;319413
407020;50361;319413
121311;957;319413
144270;24286;319414
346280;198048;319414
88716;88;319415
132500;3924;319416
162402;261535;319416
392391;1988;319417
54955;677;319418
157408;31535;319418
423585;12463;319418
430181;137166;319419
12173;1879;319419
6599;502;319420
353233;12463;319420
444227;220;319420
73621;153843;319422
94057;3571;319423
320505;14677;319423
171122;29654;319423
18658;88;319423
78930;88;319424
217597;9363;319424
12107;1879;319424
433245;3549;319424
73621;153843;319425
95708;7401;319425
358586;960;319425
179315;124803;319425
292406;69417;319426
4573;349;319426
101494;2874;319426
452299;7533;319427
288757;677;319427
26991;677;319428
69517;14572;319428
336064;14648;319428
251982;960;319428
437523;220;319429
175411;50209;319431
220959;56968;319431
448985;19153;319431
180682;2417;319431
408428;304191;319432
12689;12648;319432
128240;7437;319432
451968;14672;319433
128593;8806;319434
413821;413820;319435
2202;6417;319435
104444;7274;319435
353993;3205;319435
132191;107484;319435
105660;38704;319435
98439;2177;319436
25608;18662;319436
25566;3115;319436
115443;12751;319436
435741;8603;319436
371287;7956;319436
113614;759;319436
245707;35513;319437
36668;677;319437
124419;12463;319438
174410;12698;319439
141873;141872;319440
43856;41872;319440
304240;61331;319441
239875;6373;319442
379388;14572;319442
48129;45714;319442
100579;677;319443
160216;162518;319443
134848;2179;319444
428195;50297;319444
348507;100975;319445
334147;197327;319446
175867;28643;319447
319504;32226;319448
246787;22313;319448
366173;14648;319449
453322;60512;319449
408062;16460;319450
381789;14672;319450
10528;327;319451
405011;68278;319452
281140;55947;319452
451015;960;319453
346223;960;319453
410528;15;319453
171681;161907;319453
413823;56860;319455
420962;67056;319455
442023;89003;319455
208900;677;319455
327083;220;319456
98911;12473;319456
94452;677;319457
81405;13820;319458
431232;19908;319458
284939;56968;319458
109463;151730;319459
114982;3726;319459
429217;380208;319459
146885;12463;319460
266865;9363;319461
77903;15;319461
36193;13416;319462
358588;3549;319463
263234;3549;319464
175411;88;319464
429217;380208;319464
320952;88;319464
327166;14565;319464
91216;143;319465
81405;3020;319466
175234;54550;319466
445702;225087;319467
187654;300449;319467
43856;148446;319467
52631;502;319468
439844;349;319468
393602;128662;319468
277920;56860;319468
74261;118535;319468
249936;56860;319468
243795;14454;319469
196792;36681;319469
208089;51746;319469
285033;220;319469
429217;380208;319470
407445;19870;319471
316129;36228;319471
276568;387;319472
152336;20050;319472
251365;283;319473
401509;14648;319474
231758;11149;319475
429217;380208;319475
392889;6093;319475
285033;220;319476
212228;8208;319477
116137;50297;319477
219865;3549;319477
49323;489;319477
31051;57904;319477
297544;35248;319478
347283;198048;319478
160129;86141;319479
344732;39959;319479
429217;380208;319480
93915;5226;319480
15872;13799;319481
147309;107484;319481
446563;2668;319482
39181;29233;319482
390168;318753;319482
9389;13249;319483
78926;14454;319483
73760;11003;319484
128240;214645;319484
12535;992;319484
175965;236;319485
257802;65904;319486
210650;41395;319488
40886;502;319488
131207;960;319488
361296;88;319488
203363;36228;319489
287079;9363;319489
414008;31650;319489
6409;177068;319489
367958;51;319489
429281;113099;319491
407445;4535;319491
132641;73958;319492
209683;2342;319492
32598;7913;319493
101792;57994;319493
196469;2874;319493
183525;35145;319494
220574;1062;319494
310021;88;319496
309543;301;319496
126278;126280;319497
342373;85647;319497
83380;358;319497
176123;176124;319498
416087;29574;319498
267650;149294;319498
374997;274;319499
417135;417134;319500
408582;35248;319501
12558;8135;319501
77086;677;319501
324725;39511;319501
425824;27744;319503
328180;36228;319503
212677;3549;319503
97391;3808;319504
138819;56004;319505
212405;85314;319505
78057;126730;319506
75532;4973;319506
289397;274;319507
25408;2417;319507
250039;40797;319507
243075;51;319507
171145;979;319508
105766;36228;319508
230706;21979;319509
331607;14454;319509
394808;56860;319509
342575;8468;319509
217348;80320;319509
264179;9964;319510
334818;31914;319511
355288;358;319511
66664;502;319511
322764;261976;319512
432991;349;319512
309061;14648;319512
304630;335;319512
452687;3549;319513
340872;16460;319513
397052;125816;319513
224463;121293;319513
58327;47794;319513
186160;88;319514
215424;2941;319515
190987;960;319516
354362;37502;319517
413654;283;319517
124897;59945;319517
217295;677;319517
447954;56860;319519
396282;56860;319519
247641;677;319519
444906;9881;319520
90884;16351;319520
393056;130884;319520
184429;9363;319520
322007;16452;319521
131969;88;319521
74867;52511;319522
132210;88;319523
247064;3549;319524
383580;143;319524
310111;14648;319524
1089;677;319524
282493;101654;319524
235780;69417;319527
27768;96892;319528
211546;960;319528
263853;2670;319528
313363;244255;319528
3260;3251;319529
96665;124756;319530
323738;283;319531
33719;6940;319532
269015;960;319532
17014;3549;319533
280219;14677;319533
3972;396;319534
113227;51;319535
66047;66050;319535
62919;20752;319535
41775;677;319535
390628;1292;319536
239887;283;319536
132210;88;319536
359058;15;319539
393194;20522;319539
368507;104699;319540
353157;66050;319540
420967;56860;319540
23691;20096;319540
132210;88;319540
277251;14572;319541
362112;37523;319541
172972;677;319541
415373;387;319541
412059;2668;319542
58047;39511;319542
153923;340215;319542
307009;88;319542
150994;505;319542
319252;88;319543
437720;14454;319543
407930;2417;319543
131417;2356;319544
82807;9964;319544
246628;56968;319544
257409;29057;319544
246599;960;319545
239309;220;319545
37001;147240;319546
339253;56860;319547
89413;40797;319548
193842;677;319548
7234;7214;319548
274701;114720;319548
102629;7533;319549
305493;40297;319550
100904;12463;319551
203860;3235;319551
204899;51;319552
138892;217723;319552
255472;25608;319553
138819;62903;319553
126096;2320;319553
348075;13416;319553
331116;50;319554
33867;88;319554
184000;294072;319554
183239;11555;319555
232649;244255;319555
22823;8321;319556
127169;28458;319557
10300;39889;319557
85645;677;319557
428503;89925;319557
355771;31957;319558
407313;57138;319558
147831;51;319558
207963;18792;319558
227022;210427;319559
222451;88;319559
263136;118818;319560
8839;20752;319560
112988;83313;319561
389838;511;319561
222451;88;319561
114993;68446;319562
20302;20287;319562
116423;3571;319562
417821;4076;319562
75083;49007;319562
179977;121300;319562
155188;112324;319562
363047;37523;319563
187248;3571;319563
376424;89016;319564
146368;2349;319564
258609;42112;319565
398304;47249;319565
300319;14572;319565
258675;20096;319566
38391;90723;319566
331607;7437;319566
311880;31602;319566
445114;2001;319567
221746;677;319567
10236;3319;319567
364069;3549;319568
262419;5516;319568
6524;4599;319570
156125;9363;319571
112685;715;319571
53804;93808;319572
451801;283;319572
102403;29233;319572
280272;14454;319573
454511;677;319573
347825;42112;319574
296104;13765;319574
28375;810;319574
16357;62216;319575
59140;16046;319575
99250;519;319576
7885;9964;319576
195948;3549;319576
112368;51;319576
200652;356;319577
300478;85042;319578
258984;142605;319579
119625;14454;319580
147149;134338;319581
375668;397633;319581
346180;677;319581
243203;32488;319582
16065;84011;319583
178407;31234;319583
118344;283;319583
134703;12281;319583
110401;187618;319584
374103;330229;319585
56627;191231;319585
38338;677;319585
201723;138;319585
95049;34259;319586
413638;68278;319586
110296;28516;319586
281299;72657;319586
213381;2177;319587
236861;124555;319587
163487;160039;319587
29405;7274;319588
250740;51755;319588
331729;677;319589
252537;56860;319589
75684;90723;319591
401196;56042;319591
335723;40297;319592
15583;38477;319592
154156;960;319592
453634;56004;319592
147778;47794;319593
187473;979;319593
115664;246833;319593
81660;64971;319594
35654;979;319594
190581;35248;319594
150685;15;319594
228939;39511;319595
160091;26;319595
448672;56860;319596
322088;4888;319596
113060;16460;319596
44086;2670;319596
442779;68278;319597
245705;283;319598
129895;17175;319598
43562;8321;319599
194364;200128;319599
26158;2267;319601
222933;3549;319601
191169;519;319601
390952;263505;319602
63676;28516;319602
354362;60146;319603
112550;22518;319603
310490;979;319603
327153;29233;319603
131351;979;319604
37232;14454;319604
87699;979;319605
45188;14454;319605
102629;83706;319605
287530;14454;319606
237751;14454;319608
8839;39511;319608
46418;19843;319609
58399;34324;319609
297326;20522;319609
379074;979;319609
378866;56042;319610
45594;16460;319611
68964;9964;319611
328682;14648;319612
266340;979;319612
356860;47608;319613
155561;979;319613
98212;7505;319613
249988;252889;319613
79286;979;319614
396613;26180;319614
304883;14376;319614
301299;263505;319614
129303;44026;319615
65350;979;319615
224050;218636;319615
211372;979;319616
217535;979;319616
30614;960;319616
180550;7274;319618
332510;2670;319618
275638;161907;319619
363033;3328;319619
417417;979;319619
52993;52994;319619
212405;16703;319619
378866;56042;319619
324291;979;319620
150817;20752;319620
182676;7313;319620
329622;960;319621
364354;7533;319621
142661;46947;319624
108574;8321;319626
111766;26;319627
357810;52514;319628
10062;677;319628
263595;125816;319628
418947;16783;319630
410572;88;319631
372221;2342;319631
139139;17358;319632
311123;979;319632
22541;5335;319632
411764;12281;319632
387533;14648;319632
62923;979;319633
301688;51746;319634
281514;27147;319634
383697;40297;319635
31388;677;319635
410650;51;319635
428098;1062;319635
119776;979;319635
91097;8321;319635
69582;220;319637
108259;47794;319637
303540;57105;319637
231997;979;319638
192392;10287;319638
351412;677;319638
22823;2567;319638
388515;3549;319638
142732;7274;319639
105524;24539;319640
78613;147636;319640
224488;979;319640
366471;979;319640
312702;69417;319641
44335;56004;319642
29546;57743;319643
69582;220;319643
330148;9964;319643
258067;23587;319643
257754;283;319644
53519;8321;319644
259625;349;319645
376078;376082;319646
207399;62681;319646
408178;979;319646
356805;72681;319646
200962;389416;319647
390530;20266;319647
410709;979;319647
360497;4526;319647
277401;113099;319647
63996;979;319648
331760;12510;319648
432389;979;319649
139139;17358;319649
190092;36392;319649
10836;47698;319649
327716;327714;319649
255813;254294;319651
192879;511;319651
396388;31549;319652
196372;979;319653
230350;31549;319653
168417;979;319653
291510;50297;319654
198003;9964;319654
308518;87197;319654
312329;99084;319655
232649;198048;319655
299660;4888;319655
389508;85042;319656
170261;57994;319656
91158;51;319656
114263;979;319657
195698;349;319657
238478;979;319658
385392;327;319659
2424;9964;319659
44262;20453;319660
103829;2177;319660
139139;17358;319660
280498;979;319660
49995;979;319660
224531;6093;319661
250066;283;319661
156386;979;319661
115102;161907;319662
133734;677;319663
256157;14454;319663
191234;31650;319664
13269;979;319664
243650;299216;319665
164859;88;319665
242226;979;319666
175955;38635;319666
316187;115155;319666
125279;10925;319667
193691;31535;319668
183475;51;319668
385219;3549;319669
153618;164495;319669
77193;979;319669
242484;960;319669
3804;502;319670
183475;15821;319671
179219;979;319672
271527;263505;319672
36458;13799;319673
166208;112733;319674
210020;677;319674
348878;348879;319675
434509;88;319675
57522;390625;319675
159086;960;319675
116719;189343;319676
430339;979;319677
198507;51;319678
277986;31549;319679
366749;3549;319679
41857;502;319680
266345;3976;319680
68759;139286;319680
453626;31549;319681
224002;69417;319681
223504;14572;319681
374248;2874;319681
130764;979;319681
164226;160039;319682
311620;68285;319682
119252;6940;319682
444314;349;319683
205271;51;319684
390237;14454;319685
201370;8590;319685
320113;31234;319685
358039;33488;319686
445296;8942;319686
194878;677;319687
115149;370343;319687
151063;71;319687
334929;765;319688
288748;979;319688
148191;3976;319689
188866;2941;319690
316946;236;319690
205906;960;319691
426856;3549;319692
110783;14454;319692
379105;198080;319692
86309;90837;319692
395079;979;319693
323005;979;319693
341694;42927;319693
388106;85042;319693
125769;979;319693
38437;86799;319693
222002;14454;319693
285453;979;319694
212645;161907;319694
376421;59159;319694
328209;67032;319695
211336;14454;319696
280272;387;319696
93143;31650;319696
236625;19843;319696
84138;51;319696
428471;960;319697
68271;143;319697
251976;14454;319698
316262;89003;319698
238974;979;319699
113667;677;319699
69630;9964;319699
405093;386522;319699
289853;68278;319700
393333;979;319700
412041;677;319700
344732;39959;319700
308830;31549;319700
354362;30225;319701
62596;396;319701
294606;349;319701
361783;199877;319701
108843;90837;319701
80592;2055;319701
6765;89805;319701
219910;960;319703
403998;205;319703
179708;4949;319703
273661;356782;319704
429152;979;319704
325074;960;319704
356152;81;319705
14319;14302;319705
151703;3726;319705
244072;42112;319706
103567;103568;319706
228671;175303;319707
159177;51;319707
62840;68885;319707
412568;40796;319708
120162;1945;319708
455110;3549;319709
356152;81;319709
197536;257620;319709
426601;46947;319710
265263;16210;319710
26765;4130;319710
110515;9964;319710
369405;3020;319711
94820;161907;319711
81706;979;319711
121058;979;319712
216086;31549;319712
366287;979;319714
193691;31535;319715
12713;979;319715
117212;13765;319715
396282;57138;319716
18759;92153;319716
352507;4888;319716
136137;979;319716
429493;386522;319717
220164;12465;319717
136623;17057;319717
68759;130562;319717
261553;283;319718
376956;223415;319718
101261;134869;319719
4149;51;319719
256157;3571;319719
386626;9964;319719
277680;26930;319720
331084;13416;319720
82041;46313;319721
92908;189;319721
303475;979;319721
229456;31650;319721
11127;7274;319721
232649;95922;319721
185610;677;319723
313065;979;319723
168172;152354;319724
136364;69417;319724
135655;16164;319724
246729;17175;319725
427549;349;319726
162908;979;319726
213599;42533;319727
437865;960;319727
196439;3020;319727
234042;979;319727
56282;8806;319728
354362;59945;319728
264928;2941;319728
316946;187618;319728
323244;40797;319730
306256;4526;319730
206133;51;319731
95943;979;319731
452340;31329;319731
372618;2870;319731
453947;3549;319731
140556;396;319731
92159;92153;319731
125932;960;319731
91006;88;319732
324264;14572;319732
124897;59945;319732
287805;2874;319733
320120;358;319733
267233;283;319733
234587;356;319733
24408;1343;319733
112919;327;319734
43442;95629;319734
264525;1062;319734
386626;132690;319734
209999;93811;319735
203286;56860;319735
52894;45934;319735
245824;14454;319736
113155;7274;319736
69596;715;319736
324264;116760;319736
49323;979;319736
364989;26550;319737
34711;20919;319738
212080;14454;319738
36694;11053;319739
52637;14454;319739
6463;979;319739
218875;177709;319740
417169;14648;319740
317175;4888;319740
402944;14648;319741
243674;2417;319741
388286;677;319741
406179;349;319741
183898;21643;319741
384470;132690;319742
430377;979;319742
414220;3549;319742
436803;35248;319743
279101;220;319743
254413;3994;319743
157730;182906;319744
183444;88;319745
430838;8208;319745
137977;327;319745
276157;979;319745
192005;87360;319746
435810;77365;319748
61436;87429;319748
320927;16460;319748
62559;273;319749
52375;15821;319749
420815;263505;319750
261947;1062;319750
389133;67032;319751
352196;960;319751
325381;389416;319752
45188;7274;319752
326620;66417;319752
355608;979;319753
182593;979;319754
410572;31617;319755
254413;85042;319756
147080;81;319757
144569;56968;319758
91006;110903;319758
244667;979;319758
116826;8598;319758
205571;14454;319759
216501;130884;319759
370629;94395;319760
38044;229;319760
209233;20096;319760
16544;132690;319761
116088;8582;319761
111452;327;319763
431095;979;319763
26570;396;319763
69517;4888;319763
431083;132690;319764
192879;677;319764
164548;81080;319765
398125;322;319765
391833;32488;319766
73574;38672;319766
344328;220;319766
159576;94918;319766
3928;236560;319766
382965;979;319766
133000;3972;319767
203585;960;319767
67330;124803;319767
398836;14648;319768
72643;51;319770
173503;10711;319770
32032;32050;319770
47507;31650;319770
1677;174900;319771
310575;31650;319771
205741;960;319772
1677;349;319772
175963;236;319772
75584;9964;319773
243317;181181;319773
180747;15;319773
201006;9363;319773
11951;979;319774
341682;979;319775
391467;88;319776
171721;9964;319776
95944;979;319777
188369;979;319778
61592;61331;319778
319423;979;319778
337203;88;319779
209898;14454;319779
341755;14648;319779
352508;4888;319779
202609;56968;319780
51382;8463;319781
133097;193541;319782
261380;39511;319782
127300;4888;319782
113392;101732;319783
32023;17335;319783
116970;152354;319784
389166;46179;319784
9036;279915;319785
61276;979;319786
423456;960;319786
356943;42523;319786
31560;437;319786
156963;85042;319786
447818;7533;319787
103505;13618;319788
174981;14572;319789
450660;88564;319789
91498;10942;319789
379590;46947;319789
205741;3020;319790
422404;281773;319791
190012;3549;319791
369837;20096;319791
212306;3549;319792
229237;18366;319792
380270;73337;319793
302594;677;319793
92770;118818;319793
38482;8271;319793
326537;14454;319794
343715;31549;319795
116826;90771;319796
311515;8806;319796
370969;3549;319797
283256;979;319797
189038;677;319797
251976;1988;319797
356943;40796;319798
68412;20263;319799
413654;283;319799
327373;14549;319800
391960;37532;319800
410358;14572;319801
271242;35328;319801
73620;4336;319802
160629;161907;319802
344328;11844;319803
369447;3979;319803
416492;69417;319803
203402;55943;319804
318172;183475;319804
325772;95529;319804
191254;157432;319805
276795;13641;319805
383598;2055;319805
164680;84994;319806
359788;979;319806
81225;2188;319806
334904;62903;319806
16303;14797;319807
352134;268;319808
48418;979;319809
15857;677;319809
310575;3571;319809
74301;979;319809
252523;220;319809
328141;68278;319810
223809;88;319811
96597;19360;319811
102689;47794;319812
198992;20287;319812
159763;14454;319812
191152;979;319812
67340;132690;319813
54359;16533;319813
129736;3020;319815
306572;68278;319815
373170;138;319815
326620;50733;319815
434849;960;319816
213044;677;319816
283298;322;319817
404073;283;319818
157544;259645;319818
74878;142;319819
363692;283;319819
29783;30441;319819
120856;3020;319819
384141;3972;319820
103560;12751;319821
370677;257620;319823
242008;263505;319823
128839;298;319823
338806;6940;319824
86500;396;319824
310575;88;319824
218898;3972;319825
338927;14454;319826
263345;51;319826
263234;7274;319828
338005;50361;319828
309592;51;319828
113519;134217;319828
263796;2567;319829
18148;979;319829
411977;39511;319830
211527;214423;319830
402586;8598;319833
230026;17175;319833
142992;245362;319834
84957;84956;319835
187431;178867;319835
188030;11844;319836
69596;8321;319836
384538;31617;319836
322555;3994;319837
294214;42523;319837
299279;257620;319838
345508;31549;319840
416866;14454;319840
133000;3972;319841
26570;2670;319841
312617;677;319841
290545;677;319841
366487;317397;319841
153968;274;319841
299500;49182;319842
11921;15;319842
21508;26;319842
364369;364368;319843
216013;2670;319844
142563;349;319844
338622;677;319845
126995;7819;319845
53340;14648;319847
106358;1248;319849
450771;121293;319850
108907;3020;319850
441233;33476;319850
393182;979;319851
130223;51;319851
409545;979;319852
352217;2670;319853
440902;16570;319854
271527;69417;319854
8964;182785;319854
65656;65646;319854
406735;979;319854
430338;15;319854
200458;2670;319855
36760;768;319855
295303;11036;319855
292980;1896;319856
24937;2684;319856
282175;14454;319858
